symbol,demangled,category,reason,diff_excerpt,date
_ZN17CPacketTranslater9GuildJoinEP6CGuildP15STGuildJoinInfoj,"CPacketTranslater::GuildJoin(CGuild*, STGuildJoinInfo*, unsigned int)",other,"真实调用目标差异 1 处（调用目标不同（call   <T> <_ZN6CGuild12GetGuildNameEv> | call   <T> <memset>））；寄存器分配差异 1 处（寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)））；等价指令形态差异 13 处（等价指令形态差异（push vs sub）；等价指令形态差异（je vs jmp））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0x97(%ebp),%eax | lea    -0x92(%ebp),%eax））；其余指令差异 26 处（助记符不同（sub    $0xb0,%esp | je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP15STGuildJoinInfoj+0x1f5>）；助记符不同（je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP15STGuildJoinInfoj+0x1fa> | jne    <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP15STGuildJoinInfoj+0x42>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,132 +1,127 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
 push   %ebx
-sub    $0xb0,%esp
+sub    $0xb4,%esp
 cmpl   $0x0,0x8(%ebp)
-je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP15STGuildJoinInfoj+0x1fa>
+je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP15STGuildJoinInfoj+0x1f5>",2026-08-11
_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj,"CPacketTranslater::GuildJoin(CGuild*, CUser*, unsigned int)",codegen_diff,"等价指令形态差异 8 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x10(%ebp),%eax | lea    -0x59(%ebp),%eax）；栈局部偏移不同（lea    -0x5e(%ebp),%eax | lea    -0x59(%ebp),%eax））；基本块布局差异 3 处（函数内跳转偏移不同（je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0x22a> | je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0x249>）；函数内跳转偏移不同（je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0xc9> | je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0xcc>））；其余指令差异 33 处（助记符不同（add    $0xffffff80,%esp | je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0x249>）；助记符不同（je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0x22d> | cmp    $0x1,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,150 +1,151 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
 push   %ebx
-add    $0xffffff80,%esp
+sub    $0x84,%esp
 cmpl   $0x0,0x8(%ebp)
-je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0x22a>
+je     <T> <_ZN17CPacketTranslater9GuildJoinEP6CGuildP5CUserj+0x249>",2026-08-11
_ZN17CSignalTranslator11init_signalEv,CSignalTranslator::init_signal(),codegen_diff,"异常处理/展开路径差异 1 处（异常处理运行时调用差异（call   <T> <_ZNSsD1Ev> | call   <T> <_ZSt9terminatev>））；寄存器分配差异 30 处（寄存器分配差异（mov    %edx,%eax | mov    %eax,%ecx）；寄存器分配差异（mov    %ebx,%eax | mov    %esi,%ecx））；等价指令形态差异 24 处（等价指令形态差异（jmp vs je）；等价指令形态差异（jmp vs je））；基本块布局差异 12 处（函数内跳转偏移不同（jmp    <T> <_ZN17CSignalTranslator11init_signalEv+0xba> | jmp    <T> <_ZN17CSignalTranslator11init_signalEv+0xc2>）；函数内跳转偏移不同（jmp    <T> <_ZN17CSignalTranslator11init_signalEv+0x100> | jmp    <T> <_ZN17CSignalTranslator11init_signalEv+0xe4>））；其余指令差异 195 处（助记符不同（xor    $0x1,%eax | test   %eax,%eax）；助记符不同（test   %al,%al | sete   %al））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,1062 +1,1076 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x8c,%esp
 movl   $&_Z14signal_handleri,0x8(%esp)
 movl   $0xf,0x4(%esp)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN17CSignalTranslator12init_handlerEP12CApplication,CSignalTranslator::init_handler(CApplication*),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（sub vs push））；其余指令差异 7 处（助记符不同（movl   $0x0,-0xc(%ebp) | push   %esi）；助记符不同（jmp    <T> <_ZN17CSignalTranslator12init_handlerEP12CApplication+0x5a> | sub    $0x2c,%esp））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,136 +1,186 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
+push   %esi
 push   %ebx
-sub    $0x24,%esp
+sub    $0x2c,%esp
 movl   $0x8,(%esp)
 call   <T> <_Znwj>",2026-08-11
_ZN17CSignalTranslator13regist_signalEiPFviE,"CSignalTranslator::regist_signal(int, void (*)(int))",codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（mov vs lea）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 3 处（栈局部偏移不同（mov    %eax,-0x94(%ebp) | mov    %eax,-0x98(%ebp)）；栈局部偏移不同（lea    -0x94(%ebp),%eax | lea    -0x98(%ebp),%eax））；其余指令差异 10 处（助记符不同（movl   $0x0,-0x10(%ebp) | jne    <T> <_ZN17CSignalTranslator13regist_signalEiPFviE+0x30>）；助记符不同（jne    <T> <_ZN17CSignalTranslator13regist_signalEiPFviE+0x3d> | mov    $0x20000000,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,38 +1,34 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x138,%esp
 mov    0x10(%ebp),%eax
-mov    %eax,-0x94(%ebp)
-lea    -0x94(%ebp),%eax
+mov    %eax,-0x98(%ebp)
+lea    -0x98(%ebp),%eax
 add    $0x4,%eax",2026-08-11
_ZN17CSignalTranslator4initEP12CApplication,CSignalTranslator::init(CApplication*),other,"其余指令差异 10 处（助记符不同（jmp    <T> <_ZN17CSignalTranslator4initEP12CApplication+0xa1> | add    $0x20,%esp）；助记符不同（jne    <T> <_ZN17CSignalTranslator4initEP12CApplication+0x73> | pop    %ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,54 +1,53 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x20,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN17CSignalTranslator11init_signalEv>
 mov    0xc(%ebp),%eax",2026-08-11
_ZN17CSignalTranslator5clearEv,CSignalTranslator::clear(),codegen_diff,"寄存器分配差异 25 处（寄存器分配差异（mov    (%eax),%edx | mov    (%eax),%eax）；寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,100 +1,100 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    0x10(%eax),%eax
 test   %eax,%eax
 je     <T> <_ZN17CSignalTranslator5clearEv+0x3c>
 mov    0x8(%ebp),%eax
 mov    0x10(%eax),%eax",2026-08-11
_ZN17CSourceVersionMgrC1Ev,CSourceVersionMgr::CSourceVersionMgr(),other,"其余指令差异 1 处（助记符不同（movl   $0x19daa,0x8(%esp) | jmp    <T> <_ZN17CSourceVersionMgrC1Ev+0x66>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,38 +1,33 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZNSt6vectorIN17CSourceVersionMgr13SourceVersionESaIS1_EEC1Ev>
 movl   $0x19daa,0x8(%esp)",2026-08-11
_ZN17CSourceVersionMgrC2Ev,CSourceVersionMgr::CSourceVersionMgr(),other,"其余指令差异 1 处（助记符不同（movl   $0x19daa,0x8(%esp) | jmp    <T> <_ZN17CSourceVersionMgrC1Ev+0x66>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,38 +1,33 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZNSt6vectorIN17CSourceVersionMgr13SourceVersionESaIS1_EEC1Ev>
 movl   $0x19daa,0x8(%esp)",2026-08-11
_ZN17CTcpNetworkThread8dispatchEPv,CTcpNetworkThread::dispatch(void*),caliber_issue,"寄存器分配差异 1 处（寄存器分配差异（mov    -0x28(%ebp),%eax | mov    -0x28(%ebp),%eax））；等价指令形态差异 7 处（等价指令形态差异（je vs jmp）；等价指令形态差异（jmp vs je））；栈帧/局部布局差异 15 处（栈局部偏移不同（movl   $0x0,-0x28(%ebp) | movl   $0x0,-0x34(%ebp)）；栈局部偏移不同（movl   $0x0,-0x24(%ebp) | movl   $0x0,-0x30(%ebp)））；基本块布局差异 8 处（函数内跳转偏移不同（jmp    <T> <_ZN17CTcpNetworkThread8dispatchEPv+0x1d8> | jmp    <T> <_ZN17CTcpNetworkThread8dispatchEPv+0x1f8>）；函数内跳转偏移不同（je     <T> <_ZN17CTcpNetworkThread8dispatchEPv+0x1d4> | je     <T> <_ZN17CTcpNetworkThread8dispatchEPv+0x1f4>））；立即数/常量差异 1 处（立即数不同（sub    $0x4c,%esp | sub    $0x5c,%esp））；其余指令差异 80 处（助记符不同（call   <T> <_ZN11CTcpHandler11GetEventPtrEi> | mov    -0x2c(%ebp),%eax）；操作数差异（mov    %eax,-0x28(%ebp) | mov    %eax,0x4(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,327 +1,338 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
-sub    $0x4c,%esp
-movl   $0x0,-0x28(%ebp)
-movl   $0x0,-0x24(%ebp)
+sub    $0x5c,%esp",2026-08-11
_ZN17CTcpNetworkThreadD1Ev,CTcpNetworkThread::~CTcpNetworkThread(),other,"其余指令差异 2 处（助记符不同（mov    0x8(%ebp),%eax | movl   $0x0,0xc(%eax)）；助记符不同（movl   $0x0,0xc(%eax) | mov    0x8(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,30 +1,30 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV17CTcpNetworkThread+0x8,(%eax)
 mov    0x8(%ebp),%eax
+movl   $0x0,0xc(%eax)
+mov    0x8(%ebp),%eax
 movl   $0x0,0x10(%eax)",2026-08-11
_ZN17CTcpNetworkThreadD2Ev,CTcpNetworkThread::~CTcpNetworkThread(),other,"其余指令差异 2 处（助记符不同（mov    0x8(%ebp),%eax | movl   $0x0,0xc(%eax)）；助记符不同（movl   $0x0,0xc(%eax) | mov    0x8(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,30 +1,30 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV17CTcpNetworkThread+0x8,(%eax)
 mov    0x8(%ebp),%eax
+movl   $0x0,0xc(%eax)
+mov    0x8(%ebp),%eax
 movl   $0x0,0x10(%eax)",2026-08-11
_ZN17CUdpNetworkThread6attachEP12CApplication,CUdpNetworkThread::attach(CApplication*),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%edx | mov    0x8(%ebp),%eax））；基本块布局差异 1 处（函数内跳转偏移不同（je     <T> <_ZN17CUdpNetworkThread6attachEP12CApplication+0x50> | je     <T> <_ZN17CUdpNetworkThread6attachEP12CApplication+0x48>））；其余指令差异 2 处（操作数差异（mov    %eax,0xc(%edx) | mov    0xc(%ebp),%edx）；操作数差异（mov    0xc(%ebp),%eax | mov    %edx,0xc(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,27 +1,25 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 cmpl   $0x0,0xc(%ebp)
-je     <T> <_ZN17CUdpNetworkThread6attachEP12CApplication+0x50>
+je     <T> <_ZN17CUdpNetworkThread6attachEP12CApplication+0x48>
+mov    0x8(%ebp),%eax
+mov    0xc(%ebp),%edx
+mov    %edx,0xc(%eax)",2026-08-11
_ZN17CUdpNetworkThread8dispatchEPv,CUdpNetworkThread::dispatch(void*),other,"真实调用目标差异 4 处（调用目标不同（call   <T> <_ZN6CGuardI6CMutexED1Ev> | call   <T> <_ZN6CGuardI6CMutexEC1EPS0_>）；调用目标不同（call   <T> <_ZN10CMyFileLogclEPKcS1_z> | call   <T> <_ZN10CMyFileLogclEPKcS1_z>））；寄存器分配差异 23 处（寄存器分配差异（mov    %eax,%ecx | mov    %eax,%ebx）；寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)））；等价指令形态差异 41 处（等价指令形态差异（mov vs lea）；等价指令形态差异（mov vs lea））；栈帧/局部布局差异 7 处（栈局部偏移不同（lea    -0x68(%ebp),%eax | lea    -0x3c(%ebp),%eax）；栈局部偏移不同（mov    -0x20(%ebp),%eax | mov    -0x28(%ebp),%eax））；基本块布局差异 2 处（函数内跳转偏移不同（je     <T> <_ZN17CUdpNetworkThread8dispatchEPv+0x2e> | je     <T> <_ZN17CUdpNetworkThread8dispatchEPv+0x477>）；函数内跳转偏移不同（jmp    <T> <_ZN17CUdpNetworkThread8dispatchEPv+0x4b3> | jmp    <T> <_ZN17CUdpNetworkThread8dispatchEPv+0x463>））；立即数/常量差异 1 处（立即数不同（sub    $0x9c,%esp | sub    $0x8c,%esp））；其余指令差异 246 处（助记符不同（je     <T> <_ZN17CUdpNetworkThread8dispatchEPv+0x2e> | mov    0x8(%ebp),%eax）；操作数差异（mov    0x8(%ebp),%eax | mov    0x10(%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,524 +1,369 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
-sub    $0x9c,%esp
+sub    $0x8c,%esp
+mov    0x8(%ebp),%eax
+mov    0x10(%eax),%eax",2026-08-11
_ZN17STGuildAgitDBInfoC1Ev,STGuildAgitDBInfo::STGuildAgitDBInfo(),other,"其余指令差异 2 处（助记符不同（movb   $0x0,(%eax) | sub    $0x18,%esp）；助记符不同（pop    %ebp | movl   $0x1,0x8(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,10 @@
 push   %ebp
 mov    %esp,%ebp
+sub    $0x18,%esp
 mov    0x8(%ebp),%eax
-movb   $0x0,(%eax)
-pop    %ebp
+movl   $0x1,0x8(%esp)
+movl   $0x0,0x4(%esp)
+mov    %eax,(%esp)",2026-08-11
_ZN17STGuildAgitDBInfoC2Ev,STGuildAgitDBInfo::STGuildAgitDBInfo(),other,"其余指令差异 2 处（助记符不同（movb   $0x0,(%eax) | sub    $0x18,%esp）；助记符不同（pop    %ebp | movl   $0x1,0x8(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,10 @@
 push   %ebp
 mov    %esp,%ebp
+sub    $0x18,%esp
 mov    0x8(%ebp),%eax
-movb   $0x0,(%eax)
-pop    %ebp
+movl   $0x1,0x8(%esp)
+movl   $0x0,0x4(%esp)
+mov    %eax,(%esp)",2026-08-11
_ZN17STGuildDBInfoOnlyC1Ev,STGuildDBInfoOnly::STGuildDBInfoOnly(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%ecx））；等价指令形态差异 3 处（等价指令形态差异（push vs sub）；等价指令形态差异（mov vs lea））；其余指令差异 26 处（助记符不同（push   %ebx | movl   $0xbd,0x8(%esp)）；助记符不同（sub    $0x10,%esp | movl   $0x0,-0xc(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,88 +1,39 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
-movl   $0x0,0x17(%eax)
-mov    0x8(%ebp),%eax",2026-08-11
_ZN17STGuildDBInfoOnlyC2Ev,STGuildDBInfoOnly::STGuildDBInfoOnly(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%ecx））；等价指令形态差异 3 处（等价指令形态差异（push vs sub）；等价指令形态差异（mov vs lea））；其余指令差异 26 处（助记符不同（push   %ebx | movl   $0xbd,0x8(%esp)）；助记符不同（sub    $0x10,%esp | movl   $0x0,-0xc(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,88 +1,39 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x10,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
-movl   $0x0,0x17(%eax)
-mov    0x8(%ebp),%eax",2026-08-11
_ZN17ST_Guild_Mem_InfoC1Ev,ST_Guild_Mem_Info::ST_Guild_Mem_Info(),other,"其余指令差异 11 处（助记符不同（movw   $0xffff,0x2(%eax) | add    $0x2,%eax）；助记符不同（mov    0x8(%ebp),%eax | movw   $0xffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movb   $0xff,(%eax)
 mov    0x8(%ebp),%eax
 movb   $0xff,0x1(%eax)
 mov    0x8(%ebp),%eax
-movw   $0xffff,0x2(%eax)",2026-08-11
_ZN17ST_Guild_Mem_InfoC2Ev,ST_Guild_Mem_Info::ST_Guild_Mem_Info(),other,"其余指令差异 11 处（助记符不同（movw   $0xffff,0x2(%eax) | add    $0x2,%eax）；助记符不同（mov    0x8(%ebp),%eax | movw   $0xffff,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 movb   $0xff,(%eax)
 mov    0x8(%ebp),%eax
 movb   $0xff,0x1(%eax)
 mov    0x8(%ebp),%eax
-movw   $0xffff,0x2(%eax)",2026-08-11
_ZN18CFrameCountHandler11SaveProcessEi,CFrameCountHandler::SaveProcess(int),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs mov））；其余指令差异 14 处（助记符不同（push   %ebx | mov    0x28(%eax),%eax）；助记符不同（sub    $0x30,%esp | add    $0x1,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,41 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x30,%esp
+sub    $0x38,%esp
 mov    0x8(%ebp),%eax
-movzbl 0x28(%eax),%eax
-lea    0x1(%eax),%edx",2026-08-11
_ZN18CFrameCountHandler11SaveProcessEv,CFrameCountHandler::SaveProcess(),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（lea vs mov））；其余指令差异 14 处（助记符不同（push   %ebx | mov    0x28(%eax),%eax）；助记符不同（sub    $0x30,%esp | add    $0x1,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,39 +1,33 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x30,%esp
+sub    $0x38,%esp
 mov    0x8(%ebp),%eax
-movzbl 0x28(%eax),%eax
-lea    0x1(%eax),%edx",2026-08-11
_ZN18CFrameCountHandler17GetFrameCountInfoEv,CFrameCountHandler::GetFrameCountInfo(),caliber_issue,"寄存器分配差异 10 处（寄存器分配差异（mov    %edx,%eax | mov    %esi,%ecx）；寄存器分配差异（mov    %edx,%eax | mov    %eax,%ecx））；等价指令形态差异 29 处（等价指令形态差异（mov vs lea）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x35(%ebp),%eax | lea    -0x2c(%ebp),%eax）；栈局部偏移不同（lea    -0x2d(%ebp),%eax | lea    -0x24(%ebp),%eax））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN18CFrameCountHandler17GetFrameCountInfoEv+0xf0> | jmp    <T> <_ZN18CFrameCountHandler17GetFrameCountInfoEv+0xcf>））；立即数/常量差异 1 处（立即数不同（sub    $0x6c,%esp | sub    $0x5c,%esp））；其余指令差异 102 处（助记符不同（movl   $0x0,-0x2c(%ebp) | mov    0x8(%ebp),%eax）；助记符不同（movl   $0x0,-0x28(%ebp) | add    $0x24,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,277 +1,285 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
-sub    $0x6c,%esp
-movl   $0x0,-0x2c(%ebp)
-movl   $0x0,-0x28(%ebp)
-movl   $0x0,-0x24(%ebp)",2026-08-11
_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt,"CFrameCountHandler::InitFrameCountInfo(CApplication*, unsigned int, unsigned short)",caliber_issue,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax））；立即数/常量差异 1 处（立即数不同（sub    $0x3c,%esp | sub    $0x4c,%esp））；其余指令差异 30 处（助记符不同（cmpl   $0x0,0x10(%ebp) | cmpw   $0x0,-0x2c(%ebp)）；助记符不同（je     <T> <_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt+0x60> | jne    <T> <_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt+0xf7>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,100 +1,103 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
-sub    $0x3c,%esp
+sub    $0x4c,%esp
 mov    0x14(%ebp),%eax
 mov    %ax,-0x2c(%ebp)",2026-08-11
_ZN18CFrameCountHandlerC1Ev,CFrameCountHandler::CFrameCountHandler(),other,"其余指令差异 1 处（助记符不同（movb   $0x0,0x28(%eax) | movl   $0x0,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,8 +1,28 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-movb   $0x0,0x28(%eax)
+movl   $0x0,(%eax)
+mov    0x8(%ebp),%eax
+movl   $0x0,0x4(%eax)
+mov    0x8(%ebp),%eax
+movl   $0x0,0x8(%eax)",2026-08-11
_ZN18CFrameCountHandlerC2Ev,CFrameCountHandler::CFrameCountHandler(),other,"其余指令差异 1 处（助记符不同（movb   $0x0,0x28(%eax) | movl   $0x0,(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,8 +1,28 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-movb   $0x0,0x28(%eax)
+movl   $0x0,(%eax)
+mov    0x8(%ebp),%eax
+movl   $0x0,0x4(%eax)
+mov    0x8(%ebp),%eax
+movl   $0x0,0x8(%eax)",2026-08-11
_ZN18CMemoryCashManager13IsRightObjectEP5CUser,CMemoryCashManager::IsRightObject(CUser*),codegen_diff,共 5 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,17 +1,12 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0xc(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN5CUser18GetBlackListDBFlagEv>
 movzwl %ax,%eax
 and    $0x4,%eax
 test   %eax,%eax",2026-08-11
_ZN18CMemoryCashManager13SetUserObjectEP5CUser,CMemoryCashManager::SetUserObject(CUser*),caliber_issue,"栈帧/局部布局差异 7 处（栈局部偏移不同（mov    %eax,-0x14(%ebp) | mov    %eax,-0x18(%ebp)）；栈局部偏移不同（lea    -0x18(%ebp),%eax | lea    -0x1c(%ebp),%eax））；基本块布局差异 1 处（函数内跳转偏移不同（je     <T> <_ZN18CMemoryCashManager13SetUserObjectEP5CUser+0x8d> | je     <T> <_ZN18CMemoryCashManager13SetUserObjectEP5CUser+0x86>））；立即数/常量差异 1 处（立即数不同（sub    $0x28,%esp | sub    $0x38,%esp））；其余指令差异 3 处（操作数差异（mov    $0x1,%eax | mov    0x8(%ebp),%edx）；助记符不同（jmp    <T> <_ZN18CMemoryCashManager13SetUserObjectEP5CUser+0x92> | lea    -0x10(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,45 +1,53 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x28,%esp
+sub    $0x38,%esp
 mov    0xc(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN5CUser7GetDBIDEv>
-mov    %eax,-0x14(%ebp)
+mov    %eax,-0x18(%ebp)",2026-08-11
_ZN18CMemoryCashManager18ProcessLifeTimeOutEv,CMemoryCashManager::ProcessLifeTimeOut(),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（lea vs mov）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 4 处（栈局部偏移不同（lea    -0x18(%ebp),%eax | lea    -0x14(%ebp),%eax）；栈局部偏移不同（lea    -0x18(%ebp),%eax | lea    -0x14(%ebp),%eax））；基本块布局差异 3 处（函数内跳转偏移不同（je     <T> <_ZN18CMemoryCashManager18ProcessLifeTimeOutEv+0xdb> | je     <T> <_ZN18CMemoryCashManager18ProcessLifeTimeOutEv+0xcd>）；函数内跳转偏移不同（jmp    <T> <_ZN18CMemoryCashManager18ProcessLifeTimeOutEv+0xaa> | jmp    <T> <_ZN18CMemoryCashManager18ProcessLifeTimeOutEv+0x9e>））；其余指令差异 7 处（助记符不同（movl   $0x0,0x8(%esp) | mov    %eax,-0x18(%ebp)）；助记符不同（mov    %edx,0x4(%esp) | call   <T> <_ZNSt17_Rb_tree_iteratorISt4pairIKjP11CCashObjectEEppEv>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,69 +1,65 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x24,%esp
 mov    0x8(%ebp),%eax
 mov    0x18(%eax),%eax
 test   %eax,%eax
-je     <T> <_ZN18CMemoryCashManager18ProcessLifeTimeOutEv+0xdb>
+je     <T> <_ZN18CMemoryCashManager18ProcessLifeTimeOutEv+0xcd>",2026-08-11
